,Round,Build,Startdate,Timepoint,Cage,IdRFID,Animal,ARF_Cage,Injury,Sex,Cage_N,weight_pre,weight_post,weight_diff,notes,index,VDM_file,Cage_VDM,VDM_Time,variable,value,VDM_datetime,VDM_timestamp,VDM_date,VDM_day,VDM_time,VDM_hour,VDM_min,VDM_second,ld_seg,VDM_drink,RFID_eventDuration,RFID_assign_id_pre,RFID_assign_var_pre,RFID_datetime_start_pre,RFID_datetime_end_pre,ld_cycle,ld_day,VDM_RFID_timediff,VDM_RFID_timediff_bool,day_count,min_count,sec_count,hour_count_running,min_count_running,sec_count_running,substance
2286,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1937,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 00:04:29,drink_2,0.021,2022-11-13 00:04:29,1668297869.0,2022-11-13,13,00:04:29,0,4,29,dark_am,etoh_05,19.361,041AC16566,etoh_05,2022-11-13 00:04:26.591001600,2022-11-13 00:04:45.952001600,dark,2,0.0,same,3,4,269,48,2884,173009,05
2287,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1944,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 01:10:58,drink_2,0.021,2022-11-13 01:10:58,1668301858.0,2022-11-13,13,01:10:58,1,10,58,dark_am,etoh_05,27.872,041AC16566,etoh_05,2022-11-13 01:10:53.532998400,2022-11-13 01:11:21.404998400,dark,2,0.0,same,3,70,4258,49,2950,176998,05
2288,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1945,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 01:11:11,drink_2,0.021,2022-11-13 01:11:11,1668301871.0,2022-11-13,13,01:11:11,1,11,11,dark_am,etoh_05,27.872,041AC16566,etoh_05,2022-11-13 01:10:53.532998400,2022-11-13 01:11:21.404998400,dark,2,0.0,same,3,71,4271,49,2951,177011,05
2289,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1950,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 03:07:03,drink_2,0.021,2022-11-13 03:07:03,1668308823.0,2022-11-13,13,03:07:03,3,7,3,dark_am,etoh_05,25.925,041AC16566,etoh_05,2022-11-13 03:06:58.745030400,2022-11-13 03:07:24.670030400,dark,2,0.0,same,3,187,11223,51,3067,183963,05
2290,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1951,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 03:07:13,drink_2,0.021,2022-11-13 03:07:13,1668308833.0,2022-11-13,13,03:07:13,3,7,13,dark_am,etoh_05,25.925,041AC16566,etoh_05,2022-11-13 03:06:58.745030400,2022-11-13 03:07:24.670030400,dark,2,0.0,same,3,187,11233,51,3067,183973,05
2291,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1981,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 06:54:47,drink_2,0.021,2022-11-13 06:54:47,1668322487.0,2022-11-13,13,06:54:47,6,54,47,light,etoh_05,41.226,041AC16566,etoh_05,2022-11-13 06:54:26.656992000,2022-11-13 06:55:07.882992000,light,3,0.0,same,3,414,24887,54,3294,197627,05
2292,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1983,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 12:24:37,drink_2,0.021,2022-11-13 12:24:37,1668342277.0,2022-11-13,13,12:24:37,12,24,37,light,etoh_05,0.115,041AC16566,etoh_05,2022-11-13 10:38:34.701993600,2022-11-13 10:38:34.816993600,light,3,6362.183006,diff,3,744,44677,60,3624,217417,05
2293,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,1993,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 14:30:44,drink_2,0.021,2022-11-13 14:30:44,1668349844.0,2022-11-13,13,14:30:44,14,30,44,light,etoh_05,0.075,041AC16566,etoh_05,2022-11-13 14:21:53.547984000,2022-11-13 14:21:53.622984000,light,3,530.377016,diff,3,870,52244,62,3750,224984,05
2294,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2000,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 17:43:09,drink_2,0.021,2022-11-13 17:43:09,1668361389.0,2022-11-13,13,17:43:09,17,43,9,light,etoh_05,34.512,041AC16566,etoh_05,2022-11-13 17:42:51.604992000,2022-11-13 17:43:26.116992000,light,3,0.0,same,3,1063,63789,65,3943,236529,05
2295,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2019,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 20:40:52,drink_2,0.021,2022-11-13 20:40:52,1668372052.0,2022-11-13,13,20:40:52,20,40,52,dark_pm,etoh_05,31.059,041AC16566,etoh_05,2022-11-13 20:40:46.558012800,2022-11-13 20:41:17.617012800,dark,3,0.0,same,3,1240,74452,68,4120,247192,05
2296,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2020,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 20:41:08,drink_2,0.021,2022-11-13 20:41:08,1668372068.0,2022-11-13,13,20:41:08,20,41,8,dark_pm,etoh_05,31.059,041AC16566,etoh_05,2022-11-13 20:40:46.558012800,2022-11-13 20:41:17.617012800,dark,3,0.0,same,3,1241,74468,68,4121,247208,05
2297,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2027,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 22:16:58,drink_2,0.021,2022-11-13 22:16:58,1668377818.0,2022-11-13,13,22:16:58,22,16,58,dark_pm,etoh_05,51.217999999999996,041AC16566,etoh_05,2022-11-13 22:16:34.494009600,2022-11-13 22:17:25.712009600,dark,3,0.0,same,3,1336,80218,70,4216,252958,05
2298,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2028,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 22:17:11,drink_2,0.021,2022-11-13 22:17:11,1668377831.0,2022-11-13,13,22:17:11,22,17,11,dark_pm,etoh_05,51.217999999999996,041AC16566,etoh_05,2022-11-13 22:16:34.494009600,2022-11-13 22:17:25.712009600,dark,3,0.0,same,3,1337,80231,70,4217,252971,05
2299,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2031,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 22:31:58,drink_2,0.021,2022-11-13 22:31:58,1668378718.0,2022-11-13,13,22:31:58,22,31,58,dark_pm,etoh_05,9.458,041AC16566,etoh_05,2022-11-13 22:31:51.957033600,2022-11-13 22:32:01.415033600,dark,3,0.0,same,3,1351,81118,70,4231,253858,05
2300,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2032,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 22:32:15,drink_2,0.021,2022-11-13 22:32:15,1668378735.0,2022-11-13,13,22:32:15,22,32,15,dark_pm,etoh_05,11.433,041AC16566,etoh_05,2022-11-13 22:32:08.528985600,2022-11-13 22:32:19.961985600,dark,3,0.0,same,3,1352,81135,70,4232,253875,05
2301,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2033,w_e05_e10_e2.5_MPc1_221111.csv,2,11/13/22 22:32:42,drink_2,0.021,2022-11-13 22:32:42,1668378762.0,2022-11-13,13,22:32:42,22,32,42,dark_pm,etoh_05,7.31,041AC16566,etoh_05,2022-11-13 22:32:39.568012800,2022-11-13 22:32:46.878012800,dark,3,0.0,same,3,1352,81162,70,4232,253902,05
2302,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2048,w_e05_e10_e2.5_MPc1_221111.csv,2,11/14/22 00:14:54,drink_2,0.021,2022-11-14 00:14:54,1668384894.0,2022-11-14,14,00:14:54,0,14,54,dark_am,etoh_05,20.33,041AC16566,etoh_05,2022-11-14 00:14:39.043017600,2022-11-14 00:14:59.373017600,dark,3,0.0,same,4,14,894,72,4334,260034,05
2303,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2057,w_e05_e10_e2.5_MPc1_221111.csv,2,11/14/22 01:14:14,drink_2,0.021,2022-11-14 01:14:14,1668388454.0,2022-11-14,14,01:14:14,1,14,14,dark_am,etoh_05,10.627,041AC16566,etoh_05,2022-11-14 01:14:11.430988800,2022-11-14 01:14:22.057988800,dark,3,0.0,same,4,74,4454,73,4394,263594,05
2304,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2090,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 21:33:10,drink_3,0.021,2022-11-11 21:33:10,1668202390.0,2022-11-11,11,21:33:10,21,33,10,dark_pm,etoh_10,13.826,041AC16566,etoh_10,2022-11-11 21:33:03.134966400,2022-11-11 21:33:16.960966400,dark,1,0.0,same,1,1293,77590,21,1293,77530,10
2305,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2091,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 21:33:16,drink_3,0.021,2022-11-11 21:33:16,1668202396.0,2022-11-11,11,21:33:16,21,33,16,dark_pm,etoh_10,13.826,041AC16566,etoh_10,2022-11-11 21:33:03.134966400,2022-11-11 21:33:16.960966400,dark,1,0.0,same,1,1293,77596,21,1293,77536,10
2306,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2099,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 21:51:01,drink_3,0.021,2022-11-11 21:51:01,1668203461.0,2022-11-11,11,21:51:01,21,51,1,dark_pm,etoh_10,17.006,041AC16566,etoh_10,2022-11-11 21:51:00.695980800,2022-11-11 21:51:17.701980800,dark,1,0.0,same,1,1311,78661,21,1311,78601,10
2307,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2100,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 21:51:06,drink_3,0.021,2022-11-11 21:51:06,1668203466.0,2022-11-11,11,21:51:06,21,51,6,dark_pm,etoh_10,17.006,041AC16566,etoh_10,2022-11-11 21:51:00.695980800,2022-11-11 21:51:17.701980800,dark,1,0.0,same,1,1311,78666,21,1311,78606,10
2308,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2101,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 21:51:12,drink_3,0.021,2022-11-11 21:51:12,1668203472.0,2022-11-11,11,21:51:12,21,51,12,dark_pm,etoh_10,17.006,041AC16566,etoh_10,2022-11-11 21:51:00.695980800,2022-11-11 21:51:17.701980800,dark,1,0.0,same,1,1311,78672,21,1311,78612,10
2309,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2111,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 22:29:52,drink_3,0.021,2022-11-11 22:29:52,1668205792.0,2022-11-11,11,22:29:52,22,29,52,dark_pm,etoh_10,1.829,041AC16566,etoh_10,2022-11-11 22:29:48.672009600,2022-11-11 22:29:50.501009600,dark,1,1.49899,diff,1,1349,80992,22,1349,80932,10
2310,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2115,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 22:32:23,drink_3,0.021,2022-11-11 22:32:23,1668205943.0,2022-11-11,11,22:32:23,22,32,23,dark_pm,etoh_10,34.77,041AC16566,etoh_10,2022-11-11 22:31:52.739040000,2022-11-11 22:32:27.509040000,dark,1,0.0,same,1,1352,81143,22,1352,81083,10
2311,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2116,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 22:32:28,drink_3,0.021,2022-11-11 22:32:28,1668205948.0,2022-11-11,11,22:32:28,22,32,28,dark_pm,etoh_10,34.77,041AC16566,etoh_10,2022-11-11 22:31:52.739040000,2022-11-11 22:32:27.509040000,dark,1,0.49096,diff,1,1352,81148,22,1352,81088,10
2312,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2119,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 22:36:01,drink_3,0.021,2022-11-11 22:36:01,1668206161.0,2022-11-11,11,22:36:01,22,36,1,dark_pm,etoh_10,9.437,041AC16566,etoh_10,2022-11-11 22:35:53.527027200,2022-11-11 22:36:02.964027200,dark,1,0.0,same,1,1356,81361,22,1356,81301,10
2313,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2123,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 22:48:39,drink_3,0.021,2022-11-11 22:48:39,1668206919.0,2022-11-11,11,22:48:39,22,48,39,dark_pm,etoh_10,17.087,041AC16566,etoh_10,2022-11-11 22:48:32.936976000,2022-11-11 22:48:50.023976000,dark,1,0.0,same,1,1368,82119,22,1368,82059,10
2314,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2134,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:07:47,drink_3,0.021,2022-11-11 23:07:47,1668208067.0,2022-11-11,11,23:07:47,23,7,47,dark_pm,etoh_10,28.606,041AC16566,etoh_10,2022-11-11 23:07:37.886016000,2022-11-11 23:08:06.492016000,dark,1,0.0,same,1,1387,83267,23,1387,83207,10
2315,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2135,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:07:50,drink_3,0.021,2022-11-11 23:07:50,1668208070.0,2022-11-11,11,23:07:50,23,7,50,dark_pm,etoh_10,28.606,041AC16566,etoh_10,2022-11-11 23:07:37.886016000,2022-11-11 23:08:06.492016000,dark,1,0.0,same,1,1387,83270,23,1387,83210,10
2316,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2136,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:07:53,drink_3,0.021,2022-11-11 23:07:53,1668208073.0,2022-11-11,11,23:07:53,23,7,53,dark_pm,etoh_10,28.606,041AC16566,etoh_10,2022-11-11 23:07:37.886016000,2022-11-11 23:08:06.492016000,dark,1,0.0,same,1,1387,83273,23,1387,83213,10
2317,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2138,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:10:50,drink_3,0.021,2022-11-11 23:10:50,1668208250.0,2022-11-11,11,23:10:50,23,10,50,dark_pm,etoh_10,1.697,041AC16566,etoh_10,2022-11-11 23:10:47.483040000,2022-11-11 23:10:49.180040000,dark,1,0.81996,diff,1,1390,83450,23,1390,83390,10
2318,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2160,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:50:22,drink_3,0.021,2022-11-11 23:50:22,1668210622.0,2022-11-11,11,23:50:22,23,50,22,dark_pm,etoh_10,13.707,041AC16566,etoh_10,2022-11-11 23:50:15.636969600,2022-11-11 23:50:29.343969600,dark,1,0.0,same,1,1430,85822,23,1430,85762,10
2319,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2161,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:50:25,drink_3,0.021,2022-11-11 23:50:25,1668210625.0,2022-11-11,11,23:50:25,23,50,25,dark_pm,etoh_10,13.707,041AC16566,etoh_10,2022-11-11 23:50:15.636969600,2022-11-11 23:50:29.343969600,dark,1,0.0,same,1,1430,85825,23,1430,85765,10
2320,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2163,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:52:26,drink_3,0.021,2022-11-11 23:52:26,1668210746.0,2022-11-11,11,23:52:26,23,52,26,dark_pm,etoh_10,10.268,041AC16566,etoh_10,2022-11-11 23:52:20.785987200,2022-11-11 23:52:31.053987200,dark,1,0.0,same,1,1432,85946,23,1432,85886,10
2321,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2164,w_e05_e10_e2.5_MPc1_221111.csv,2,11/11/22 23:52:28,drink_3,0.021,2022-11-11 23:52:28,1668210748.0,2022-11-11,11,23:52:28,23,52,28,dark_pm,etoh_10,10.268,041AC16566,etoh_10,2022-11-11 23:52:20.785987200,2022-11-11 23:52:31.053987200,dark,1,0.0,same,1,1432,85948,23,1432,85888,10
2322,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2191,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 01:36:17,drink_3,0.021,2022-11-12 01:36:17,1668216977.0,2022-11-12,12,01:36:17,1,36,17,dark_am,etoh_10,1.807,041AC16566,etoh_10,2022-11-12 01:36:11.755008000,2022-11-12 01:36:13.562008000,dark,1,3.437992,diff,2,96,5777,25,1536,92117,10
2323,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2192,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 01:37:57,drink_3,0.021,2022-11-12 01:37:57,1668217077.0,2022-11-12,12,01:37:57,1,37,57,dark_am,etoh_10,13.244,041AC16566,etoh_10,2022-11-12 01:37:51.738038400,2022-11-12 01:38:04.982038400,dark,1,0.0,same,2,97,5877,25,1537,92217,10
2324,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2193,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 01:38:00,drink_3,0.021,2022-11-12 01:38:00,1668217080.0,2022-11-12,12,01:38:00,1,38,0,dark_am,etoh_10,13.244,041AC16566,etoh_10,2022-11-12 01:37:51.738038400,2022-11-12 01:38:04.982038400,dark,1,0.0,same,2,98,5880,25,1538,92220,10
2325,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2197,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 01:47:27,drink_3,0.021,2022-11-12 01:47:27,1668217647.0,2022-11-12,12,01:47:27,1,47,27,dark_am,etoh_10,13.044,041AC16566,etoh_10,2022-11-12 01:47:22.776028800,2022-11-12 01:47:35.820028800,dark,1,0.0,same,2,107,6447,25,1547,92787,10
2326,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2198,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 01:47:32,drink_3,0.021,2022-11-12 01:47:32,1668217652.0,2022-11-12,12,01:47:32,1,47,32,dark_am,etoh_10,13.044,041AC16566,etoh_10,2022-11-12 01:47:22.776028800,2022-11-12 01:47:35.820028800,dark,1,0.0,same,2,107,6452,25,1547,92792,10
2327,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2203,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 03:23:38,drink_3,0.021,2022-11-12 03:23:38,1668223418.0,2022-11-12,12,03:23:38,3,23,38,dark_am,etoh_10,16.625,041AC16566,etoh_10,2022-11-12 03:23:34.592985600,2022-11-12 03:23:51.217985600,dark,1,0.0,same,2,203,12218,27,1643,98558,10
2328,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2204,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 03:23:43,drink_3,0.021,2022-11-12 03:23:43,1668223423.0,2022-11-12,12,03:23:43,3,23,43,dark_am,etoh_10,16.625,041AC16566,etoh_10,2022-11-12 03:23:34.592985600,2022-11-12 03:23:51.217985600,dark,1,0.0,same,2,203,12223,27,1643,98563,10
2329,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2205,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 03:23:45,drink_3,0.021,2022-11-12 03:23:45,1668223425.0,2022-11-12,12,03:23:45,3,23,45,dark_am,etoh_10,16.625,041AC16566,etoh_10,2022-11-12 03:23:34.592985600,2022-11-12 03:23:51.217985600,dark,1,0.0,same,2,203,12225,27,1643,98565,10
2330,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2206,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 03:26:11,drink_3,0.021,2022-11-12 03:26:11,1668223571.0,2022-11-12,12,03:26:11,3,26,11,dark_am,etoh_10,9.758,041AC16566,etoh_10,2022-11-12 03:26:03.587971200,2022-11-12 03:26:13.345971200,dark,1,0.0,same,2,206,12371,27,1646,98711,10
2331,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2207,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 03:26:13,drink_3,0.021,2022-11-12 03:26:13,1668223573.0,2022-11-12,12,03:26:13,3,26,13,dark_am,etoh_10,9.758,041AC16566,etoh_10,2022-11-12 03:26:03.587971200,2022-11-12 03:26:13.345971200,dark,1,0.0,same,2,206,12373,27,1646,98713,10
2332,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2215,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 04:58:50,drink_3,0.021,2022-11-12 04:58:50,1668229130.0,2022-11-12,12,04:58:50,4,58,50,dark_am,etoh_10,15.796,041AC16566,etoh_10,2022-11-12 04:58:49.402012800,2022-11-12 04:59:05.198012800,dark,1,0.0,same,2,298,17930,28,1738,104270,10
2333,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2216,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 04:58:53,drink_3,0.021,2022-11-12 04:58:53,1668229133.0,2022-11-12,12,04:58:53,4,58,53,dark_am,etoh_10,15.796,041AC16566,etoh_10,2022-11-12 04:58:49.402012800,2022-11-12 04:59:05.198012800,dark,1,0.0,same,2,298,17933,28,1738,104273,10
2334,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2220,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:09:21,drink_3,0.021,2022-11-12 05:09:21,1668229761.0,2022-11-12,12,05:09:21,5,9,21,dark_am,etoh_10,13.579,041AC16566,etoh_10,2022-11-12 05:09:13.581964800,2022-11-12 05:09:27.160964800,dark,1,0.0,same,2,309,18561,29,1749,104901,10
2335,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2221,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:09:24,drink_3,0.021,2022-11-12 05:09:24,1668229764.0,2022-11-12,12,05:09:24,5,9,24,dark_am,etoh_10,13.579,041AC16566,etoh_10,2022-11-12 05:09:13.581964800,2022-11-12 05:09:27.160964800,dark,1,0.0,same,2,309,18564,29,1749,104904,10
2336,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2222,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:40:28,drink_3,0.021,2022-11-12 05:40:28,1668231628.0,2022-11-12,12,05:40:28,5,40,28,dark_am,etoh_10,7.384,041AC16566,etoh_10,2022-11-12 05:40:16.455993600,2022-11-12 05:40:23.839993600,dark,1,4.160006,diff,2,340,20428,29,1780,106768,10
2337,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2223,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:40:31,drink_3,0.021,2022-11-12 05:40:31,1668231631.0,2022-11-12,12,05:40:31,5,40,31,dark_am,etoh_10,7.384,041AC16566,etoh_10,2022-11-12 05:40:16.455993600,2022-11-12 05:40:23.839993600,dark,1,7.160006,diff,2,340,20431,29,1780,106771,10
2338,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2224,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:55:58,drink_3,0.021,2022-11-12 05:55:58,1668232558.0,2022-11-12,12,05:55:58,5,55,58,dark_am,etoh_10,4.191,041AC16566,etoh_10,2022-11-12 05:55:56.353036800,2022-11-12 05:56:00.544036800,dark,1,0.0,same,2,355,21358,29,1795,107698,10
2339,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2225,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:56:14,drink_3,0.021,2022-11-12 05:56:14,1668232574.0,2022-11-12,12,05:56:14,5,56,14,dark_am,etoh_10,38.306,041AC16566,etoh_10,2022-11-12 05:56:05.650972800,2022-11-12 05:56:43.956972800,dark,1,0.0,same,2,356,21374,29,1796,107714,10
2340,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2226,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:56:15,drink_3,0.021,2022-11-12 05:56:15,1668232575.0,2022-11-12,12,05:56:15,5,56,15,dark_am,etoh_10,38.306,041AC16566,etoh_10,2022-11-12 05:56:05.650972800,2022-11-12 05:56:43.956972800,dark,1,0.0,same,2,356,21375,29,1796,107715,10
2341,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2227,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:56:22,drink_3,0.021,2022-11-12 05:56:22,1668232582.0,2022-11-12,12,05:56:22,5,56,22,dark_am,etoh_10,38.306,041AC16566,etoh_10,2022-11-12 05:56:05.650972800,2022-11-12 05:56:43.956972800,dark,1,0.0,same,2,356,21382,29,1796,107722,10
2342,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2228,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:56:28,drink_3,0.021,2022-11-12 05:56:28,1668232588.0,2022-11-12,12,05:56:28,5,56,28,dark_am,etoh_10,38.306,041AC16566,etoh_10,2022-11-12 05:56:05.650972800,2022-11-12 05:56:43.956972800,dark,1,0.0,same,2,356,21388,29,1796,107728,10
2343,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2229,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 05:56:36,drink_3,0.021,2022-11-12 05:56:36,1668232596.0,2022-11-12,12,05:56:36,5,56,36,dark_am,etoh_10,38.306,041AC16566,etoh_10,2022-11-12 05:56:05.650972800,2022-11-12 05:56:43.956972800,dark,1,0.0,same,2,356,21396,29,1796,107736,10
2344,MPc1,4x6,22.11.11,1m,2,041AC16566,2209,672,blast,male,4,33.3,,,,2244,w_e05_e10_e2.5_MPc1_221111.csv,2,11/12/22 07:40:19,drink_3,0.021,2022-11-12 07:40:19,1668238819.0,2022-11-12,12,07:40:19,7,40,19,light,etoh_10,8.959,041AC16566,etoh_10,2022-11-12 07:40:15.617971200,2022-11-12 07:40:24.576971200,light,2,0.0,same,2,460,27619,31,1900,113959,10
